project_id,tenant_id,academic_session_id,person_id,rank,contacted_timestamp,registered_timestamp,suitability
4467,ug4      ,8,7880,1,2020-03-15 15:03:01+00,2020-03-04 16:05:30+00,1
4472,ug4      ,8,7880,4,                      ,2020-03-27 16:47:39+00 |,
4360,ug4      ,8,7880,2,                      ,2020-03-04 16:06:14+00 |,
4401,ug4      ,8,7882,1,2020-03-17 13:08:10+00,2020-03-13 14:07:06+00,1
4481,ug4      ,8,7882,4,2020-03-26 11:45:20+00,2020-03-12 18:12:52+00,1
4439,ug4      ,8,7882,5,2020-03-23 10:22:31+00,2020-03-10 21:15:17+00,0
4361,ug4      ,8,7882,3,                      ,2020-03-24 22:59:48+00,1
4398,ug4      ,8,7882,0,2020-03-23 19:12:13+00,2020-03-23 19:00:37+00,2
4518,ug4      ,8,7882,2,2020-03-26 16:14:22+00,2020-03-24 13:22:13+00,1
4408,ug4      ,8,7883,5,                      ,2020-03-06 20:03:38+00,0
4410,ug4      ,8,7883,4,                      ,2020-03-06 20:07:53+00,0
4525,ug4      ,8,7883,1,                      ,2020-03-06 20:23:32+00,1
4460,ug4      ,8,7883,0,2020-03-17 16:36:19+00,2020-03-06 20:20:02+00,0
4451,ug4      ,8,7883,6,2020-03-18 13:09:46+00,2020-03-06 20:15:24+00,0
4505,ug4      ,8,7883,3,                      ,2020-03-06 20:16:35+00,1
4400,ug4      ,8,7883,7,                      ,2020-03-06 20:13:45+00,0
4398,ug4      ,8,7883,2,                      ,2020-03-27 15:33:52+00,1
4467,ug4      ,8,7888,4,2020-03-15 14:54:08+00,2020-03-10 12:40:13+00,2
4549,ug4      ,8,7888,0,2020-03-20 11:55:34+00,2020-03-13 16:49:15+00,2
4543,ug4      ,8,7888,6,2020-03-20 11:57:35+00,2020-03-13 16:49:07+00,2
4582,ug4      ,8,7888,8,                      ,2020-03-11 23:41:26+00,1
4524,ug4      ,8,7888,7,                      ,2020-03-12 15:10:22+00,1
4527,ug4      ,8,7888,12,2020-03-14 22:01:40+00,2020-03-09 20:43:27+00,0
4468,ug4      ,8,7888,3,2020-03-15 15:05:03+00,2020-03-09 20:44:18+00,2
4466,ug4      ,8,7888,10,2020-03-15 14:16:48+00,2020-03-09 20:47:07+00,2
4487,ug4      ,8,7888,11,2020-03-19 17:02:45+00,2020-03-09 20:46:32+00,0
4444,ug4      ,8,7888,9,2020-03-16 12:10:03+00,2020-03-09 20:49:36+00,2
4449,ug4      ,8,7888,5,2020-03-16 15:04:26+00,2020-03-11 19:18:20+00,1
4448,ug4      ,8,7888,1,2020-03-16 15:07:28+00,2020-03-16 14:50:57+00,1
4513,ug4      ,8,7888,2,2020-03-22 10:46:17+00,2020-03-16 16:05:48+00,1
4544,ug4      ,8,7891,1,                      ,2020-03-23 16:31:57+00,1
4565,ug4      ,8,7891,0,                      ,                      ,1
4402,ug4      ,8,7891,3,2020-03-25 22:18:11+00,2020-03-24 19:57:07+00,2
4445,ug4      ,8,7891,5,                      ,2020-03-26 11:08:07+00,2
4468,ug4      ,8,7891,2,2020-03-25 06:15:18+00,2020-03-22 18:05:25+00,1
4443,ug4      ,8,7891,7,2020-03-27 12:56:08+00,2020-03-26 11:10:30+00,2
4567,ug4      ,8,7891,4,                      ,2020-03-26 11:09:28+00,0
4546,ug4      ,8,7891,8,                      ,2020-03-26 11:06:00+00,0
4403,ug4      ,8,7891,6,2020-03-26 17:14:10+00,2020-03-26 10:42:08+00,1
4513,ug4      ,8,7895,0,2020-03-11 12:26:48+00,2020-02-24 18:48:25+00,1
4524,ug4      ,8,7895,8,                      ,2020-03-12 18:29:35+00,0
4468,ug4      ,8,7895,4,2020-03-25 06:23:21+00,2020-03-24 17:57:53+00,1
4471,ug4      ,8,7895,3,                      ,2020-03-24 18:04:27+00,1
4584,ug4      ,8,7895,5,2020-03-27 15:24:59+00,2020-03-12 18:52:54+00,0
4476,ug4      ,8,7895,2,                      ,2020-03-12 15:23:03+00,1
4477,ug4      ,8,7895,1,2020-03-23 12:35:06+00,2020-03-05 16:31:11+00,1
4394,ug4      ,8,7895,9,                      ,2020-03-12 15:29:26+00,0
4544,ug4      ,8,7895,10,                      ,2020-03-12 14:24:36+00,0
4474,ug4      ,8,7895,6,                      ,2020-03-22 02:57:12+00,0
4434,ug4      ,8,7895,7,2020-03-18 09:59:03+00,2020-03-12 15:53:08+00,0
4571,ug4      ,8,7895,11,                      ,2020-03-11 01:33:40+00,0
4389,ug4      ,8,7898,4,                      ,2020-03-26 17:27:48+00,0
4576,ug4      ,8,7898,6,2020-03-24 10:08:49+00,2020-03-20 00:47:04+00,0
4386,ug4      ,8,7898,0,                      ,2020-03-04 23:50:21+00,1
4370,ug4      ,8,7898,1,2020-03-04 11:02:23+00,2020-03-04 10:05:48+00,1
4446,ug4      ,8,7898,2,2020-03-13 14:33:52+00,2020-03-08 22:04:12+00,1
4474,ug4      ,8,7898,5,                      ,2020-03-15 15:42:12+00,0
4573,ug4      ,8,7898,3,2020-03-24 11:53:41+00,2020-03-24 11:42:07+00,1
4410,ug4      ,8,7907,1,2020-03-05 09:50:37+00,2020-02-29 13:48:02+00,2
4417,ug4      ,8,7907,7,                      ,2020-02-29 13:49:49+00,0
4593,ug4      ,8,7907,0,                      ,                      ,1
4603,ug4      ,8,7907,4,                      ,2020-03-07 15:54:22+00,2
4421,ug4      ,8,7907,6,                      ,2020-02-29 13:49:33+00,0
4602,ug4      ,8,7907,5,                      ,2020-03-07 15:54:34+00,2
4369,ug4      ,8,7907,2,2020-03-09 14:13:57+00,2020-02-29 13:50:17+00,1
4453,ug4      ,8,7907,3,2020-03-09 18:38:24+00,2020-02-29 13:48:51+00,2
4605,ug4      ,8,7910,3,2020-03-26 14:58:55+00,2020-03-17 23:32:31+00,0
4438,ug4      ,8,7910,1,                      ,2020-03-17 23:44:44+00,0
4555,ug4      ,8,7910,4,2020-03-18 10:48:03+00,2020-03-18 00:11:21+00,0
4485,ug4      ,8,7910,0,                      ,2020-03-17 23:33:15+00,1
4390,ug4      ,8,7910,2,                      ,2020-03-17 21:29:45+00 |,
4540,ug4      ,8,7913,0,2020-03-09 10:28:05+00,2020-03-09 04:25:38+00,1
4389,ug4      ,8,7913,5,2020-03-13 17:09:12+00,2020-03-07 13:31:02+00,1
4553,ug4      ,8,7913,4,2020-03-12 11:37:43+00,2020-03-07 13:47:28+00,1
4378,ug4      ,8,7913,6,2020-03-17 00:17:52+00,2020-03-07 13:29:58+00,1
4366,ug4      ,8,7913,1,2020-03-09 14:14:28+00,2020-03-07 13:26:18+00,1
4411,ug4      ,8,7913,3,2020-03-09 07:48:05+00,2020-03-04 00:54:59+00,1
4446,ug4      ,8,7913,2,2020-03-11 17:32:52+00,2020-03-07 13:38:46+00,2
4506,ug4      ,8,7925,1,2020-03-24 13:53:51+00,2020-03-24 00:03:51+00,1
4507,ug4      ,8,7925,2,2020-03-27 10:44:07+00,2020-03-23 23:52:40+00,1
4469,ug4      ,8,7925,3,                      ,2020-03-25 07:32:25+00,1
4481,ug4      ,8,7925,4,2020-03-26 12:56:41+00,2020-03-23 23:50:33+00,2
4605,ug4      ,8,7925,0,2020-03-26 14:58:56+00,2020-03-23 23:59:03+00,1
4548,ug4      ,8,7932,0,                      ,                      ,1
4426,ug4      ,8,7932,2,2020-03-19 22:54:47+00,2020-02-26 22:43:12+00,1
4455,ug4      ,8,7932,3,2020-03-17 16:23:47+00,2020-02-26 22:24:40+00,1
4478,ug4      ,8,7932,4,2020-03-08 14:11:16+00,2020-02-26 22:43:19+00,1
4543,ug4      ,8,7932,5,2020-03-27 18:48:40+00,2020-03-04 19:12:54+00,1
4612,ug4      ,8,7932,1,2020-03-27 18:32:44+00,2020-03-25 13:51:49+00,2
4401,ug4      ,8,7935,7,2020-03-24 10:37:43+00,2020-03-24 04:56:44+00,0
4516,ug4      ,8,7935,8,                      ,2020-03-24 04:56:46+00,0
4562,ug4      ,8,7935,0,                      ,2020-03-24 17:22:15+00,1
4388,ug4      ,8,7935,10,2020-03-25 08:24:06+00,2020-03-24 17:22:17+00,0
4456,ug4      ,8,7935,2,                      ,2020-03-24 17:22:20+00,1
4442,ug4      ,8,7935,9,2020-03-24 05:53:42+00,2020-03-24 04:56:49+00,0
4410,ug4      ,8,7935,3,2020-03-25 08:15:07+00,2020-03-24 17:22:12+00,1
4438,ug4      ,8,7935,5,2020-03-26 17:54:05+00,2020-03-24 17:22:22+00,1
4369,ug4      ,8,7935,6,2020-03-24 10:18:34+00,2020-03-15 16:19:33+00,1
4451,ug4      ,8,7935,4,2020-03-18 13:09:45+00,2020-03-15 16:19:07+00,1
4398,ug4      ,8,7935,1,2020-03-23 16:51:49+00,2020-03-15 16:19:36+00,2
4557,ug4      ,8,7936,0,2020-02-26 17:18:44+00,                      ,1
4366,ug4      ,8,7936,1,2020-03-19 15:20:30+00,2020-03-16 13:32:45+00,1
4368,ug4      ,8,7936,2,2020-03-19 15:21:03+00,2020-03-16 13:33:54+00,1
4455,ug4      ,8,7936,3,2020-03-17 16:23:51+00,2020-03-16 13:53:26+00,2
4612,ug4      ,8,7936,4,2020-03-27 18:38:26+00,2020-03-23 13:19:43+00,2
4478,ug4      ,8,7948,2,2020-03-26 18:25:01+00,2020-03-24 16:17:01+00,1
4498,ug4      ,8,7948,4,                      ,2020-03-19 15:38:54+00,1
4509,ug4      ,8,7948,1,2020-03-27 00:41:56+00,2020-03-23 19:01:40+00,1
4527,ug4      ,8,7948,5,2020-03-23 17:51:06+00,2020-03-15 19:46:31+00,0
4526,ug4      ,8,7948,6,2020-03-23 17:52:59+00,2020-03-15 19:56:15+00,0
4448,ug4      ,8,7948,0,2020-03-23 16:53:21+00,2020-03-15 19:45:46+00,1
4403,ug4      ,8,7948,3,2020-03-25 22:20:12+00,2020-03-23 19:05:01+00,1
4605,ug4      ,8,7951,1,2020-03-26 14:58:57+00,2020-03-21 19:02:00+00,2
4427,ug4      ,8,7951,10,                      ,2020-03-21 18:41:32+00,0
4365,ug4      ,8,7951,9,2020-03-24 17:34:53+00,2020-03-21 18:45:29+00,0
4419,ug4      ,8,7951,11,2020-03-26 09:42:55+00,2020-03-21 18:36:20+00,2
4417,ug4      ,8,7951,14,                      ,2020-03-21 18:32:13+00,0
4515,ug4      ,8,7951,0,2020-03-25 13:15:48+00,2020-03-24 15:03:42+00,2
4534,ug4      ,8,7951,5,                      ,2020-03-21 18:44:03+00,2
4461,ug4      ,8,7951,2,2020-03-25 11:42:54+00,2020-03-21 17:47:53+00,1
4553,ug4      ,8,7951,7,2020-03-24 09:14:08+00,2020-03-21 17:55:42+00,0
4421,ug4      ,8,7951,12,                      ,2020-03-21 18:22:58+00,0
4497,ug4      ,8,7951,15,2020-03-24 16:30:59+00,2020-03-21 18:22:26+00,0
4413,ug4      ,8,7951,6,2020-03-25 11:44:47+00,2020-03-21 18:31:33+00,1
4542,ug4      ,8,7951,16,                      ,2020-03-21 17:57:35+00,0
4439,ug4      ,8,7951,8,2020-03-24 21:18:04+00,2020-03-21 19:09:33+00,0
4420,ug4      ,8,7951,13,                      ,2020-03-21 18:55:30+00,0
4606,ug4      ,8,7951,4,2020-03-26 15:00:09+00,2020-03-21 17:48:35+00,2
4405,ug4      ,8,7951,3,2020-03-22 18:03:22+00,2020-03-21 18:57:13+00,1
4549,ug4      ,8,7955,9,2020-03-20 11:55:42+00,2020-03-12 10:44:20+00,1
4544,ug4      ,8,7955,14,                      ,2020-03-12 10:50:45+00,0
4369,ug4      ,8,7955,3,2020-03-20 13:23:14+00,2020-03-12 11:01:20+00,1
4366,ug4      ,8,7955,0,2020-03-18 18:35:57+00,2020-03-12 11:04:16+00,1
4533,ug4      ,8,7955,8,                      ,2020-03-11 18:24:42+00,1
4421,ug4      ,8,7955,10,                      ,2020-03-11 18:20:34+00,0
4546,ug4      ,8,7955,13,                      ,2020-03-11 18:20:45+00,0
4547,ug4      ,8,7955,11,                      ,2020-03-11 18:20:07+00,0
4468,ug4      ,8,7955,12,2020-03-15 15:07:54+00,2020-03-11 18:20:49+00,0
4427,ug4      ,8,7955,1,2020-03-23 17:04:01+00,2020-03-11 18:20:31+00,1
4513,ug4      ,8,7955,2,2020-03-22 10:27:59+00,2020-03-11 18:31:41+00,1
4606,ug4      ,8,7955,6,2020-03-26 15:00:08+00,2020-03-11 18:20:02+00,1
4530,ug4      ,8,7955,5,2020-03-17 14:16:27+00,2020-03-11 18:23:01+00,1
4554,ug4      ,8,7955,7,2020-03-12 11:41:04+00,2020-03-11 18:20:38+00,1
4553,ug4      ,8,7955,4,2020-03-12 11:40:01+00,2020-03-11 18:21:03+00,2
4592,ug4      ,8,7959,0,                      ,                      ,1
4533,ug4      ,8,7959,5,                      ,2020-03-16 11:24:53+00,1
4448,ug4      ,8,7959,1,2020-03-17 11:42:12+00,2020-03-16 11:25:13+00,1
4442,ug4      ,8,7959,3,2020-03-17 11:41:39+00,2020-03-16 11:22:56+00,1
4455,ug4      ,8,7959,6,2020-03-17 16:23:49+00,2020-03-16 10:32:31+00,0
4513,ug4      ,8,7959,7,2020-03-27 12:17:14+00,2020-03-16 09:16:51+00,0
4578,ug4      ,8,7959,8,                      ,2020-03-16 11:24:58+00,1
4516,ug4      ,8,7959,9,                      ,2020-03-16 11:22:59+00,1
4443,ug4      ,8,7959,10,                      ,2020-03-16 13:26:44+00,1
4580,ug4      ,8,7959,11,2020-03-23 06:46:54+00,2020-03-16 13:26:50+00,1
4545,ug4      ,8,7959,2,2020-03-21 12:06:40+00,2020-03-16 11:14:34+00,1
4517,ug4      ,8,7959,4,2020-03-19 12:30:39+00,2020-03-16 13:26:37+00,1
4583,ug4      ,8,7963,0,                      ,                      ,1
4533,ug4      ,8,7963,1,                      ,2020-03-08 11:27:59+00,1
4478,ug4      ,8,7963,2,2020-03-11 12:37:47+00,2020-03-08 11:29:06+00,1
4561,ug4      ,8,7963,3,                      ,2020-03-08 11:35:53+00,1
4445,ug4      ,8,7963,4,                      ,2020-03-08 11:39:37+00 |,
4412,ug4      ,8,7966,0,                      ,                      ,1
4402,ug4      ,8,7966,5,2020-03-25 22:44:00+00,2020-03-14 02:20:22+00,2
4477,ug4      ,8,7966,7,                      ,2020-03-14 02:21:44+00,0
4562,ug4      ,8,7966,3,                      ,2020-03-13 19:16:25+00,2
4395,ug4      ,8,7966,2,2020-03-17 12:43:43+00,2020-03-13 19:11:56+00,1
4474,ug4      ,8,7966,6,2020-03-16 00:22:00+00,2020-03-13 19:16:00+00,0
4498,ug4      ,8,7966,1,2020-03-25 12:45:55+00,2020-03-13 19:10:20+00,1
4403,ug4      ,8,7966,4,2020-03-25 22:44:06+00,2020-03-14 02:17:59+00,1
4469,ug4      ,8,7969,1,                      ,2020-03-15 15:39:25+00,1
4388,ug4      ,8,7969,3,2020-03-23 15:00:31+00,2020-03-15 15:42:20+00,1
4398,ug4      ,8,7969,4,2020-03-16 17:08:34+00,2020-03-15 15:42:06+00,2
4379,ug4      ,8,7969,5,2020-03-18 09:55:56+00,2020-03-15 15:42:26+00,1
4480,ug4      ,8,7969,9,2020-03-26 12:26:29+00,2020-03-25 16:22:40+00,2
4431,ug4      ,8,7969,7,2020-03-19 11:48:15+00,2020-03-15 15:42:17+00,1
4574,ug4      ,8,7969,10,2020-03-25 18:57:35+00,2020-03-15 15:42:12+00,0
4484,ug4      ,8,7969,0,2020-03-18 16:55:42+00,2020-03-15 15:42:14+00,2
4525,ug4      ,8,7969,2,2020-03-25 07:07:37+00,2020-03-15 15:42:08+00,1
4530,ug4      ,8,7969,6,2020-03-17 14:44:15+00,2020-03-15 15:42:02+00,1
4481,ug4      ,8,7969,8,2020-03-26 11:52:55+00,2020-03-15 15:42:22+00,2
4391,ug4      ,8,7973,11,                      ,2020-03-25 20:41:50+00 |,
4447,ug4      ,8,7973,7,2020-03-27 12:55:15+00,2020-03-25 20:37:30+00,1
4539,ug4      ,8,7973,3,2020-03-27 13:54:03+00,2020-03-27 13:18:51+00,1
4569,ug4      ,8,7973,5,2020-03-26 21:33:21+00,2020-03-25 20:38:01+00,1
4563,ug4      ,8,7973,22,                      ,                       |,
4444,ug4      ,8,7973,6,2020-03-27 12:54:34+00,2020-03-25 20:40:53+00,1
4513,ug4      ,8,7973,17,2020-03-27 12:17:18+00,2020-02-27 17:33:08+00,0
4477,ug4      ,8,7973,0,2020-03-26 18:26:09+00,2020-02-29 18:41:34+00,1
4474,ug4      ,8,7973,15,                      ,2020-02-29 18:41:42+00,0
4402,ug4      ,8,7973,4,2020-03-25 22:08:22+00,2020-02-29 18:24:04+00,1
4526,ug4      ,8,7973,20,                      ,2020-03-25 20:40:20+00,0
4471,ug4      ,8,7973,13,2020-03-24 07:27:46+00,2020-02-29 18:22:52+00,0
4527,ug4      ,8,7973,14,                      ,2020-02-29 18:05:11+00,0
4540,ug4      ,8,7973,10,                      ,2020-03-25 20:41:28+00 |,
4478,ug4      ,8,7973,12,2020-03-26 18:25:02+00,2020-02-29 18:16:12+00,0
4403,ug4      ,8,7973,2,2020-03-25 22:10:25+00,2020-02-29 18:22:12+00,1
4568,ug4      ,8,7973,18,2020-03-26 22:00:14+00,2020-03-25 20:31:36+00,0
4436,ug4      ,8,7973,1,2020-03-26 17:36:51+00,2020-03-25 20:37:20+00,1
4365,ug4      ,8,7973,16,                      ,2020-03-25 20:39:38+00,0
4530,ug4      ,8,7973,19,2020-03-25 23:22:47+00,2020-03-25 20:39:47+00,0
4567,ug4      ,8,7973,9,2020-03-26 12:49:50+00,2020-03-25 20:42:07+00,1
4547,ug4      ,8,7973,21,                      ,2020-03-25 20:43:39+00,0
4433,ug4      ,8,7973,8,2020-03-26 17:36:20+00,2020-03-25 20:42:45+00,1
4415,ug4      ,8,7976,7,2020-03-25 11:50:42+00,2020-03-16 22:04:11+00,1
4386,ug4      ,8,7976,10,                      ,2020-03-16 22:05:44+00,0
4530,ug4      ,8,7976,12,2020-03-25 23:22:46+00,2020-03-16 23:00:50+00,0
4475,ug4      ,8,7976,4,                      ,2020-03-16 22:45:45+00,1
4606,ug4      ,8,7976,6,2020-03-26 15:00:08+00,2020-03-23 18:29:44+00,2
4472,ug4      ,8,7976,2,                      ,2020-03-16 23:02:25+00,1
4451,ug4      ,8,7976,0,2020-03-18 13:09:45+00,2020-03-16 21:44:54+00,2
4366,ug4      ,8,7976,11,                      ,2020-03-16 22:48:33+00,0
4377,ug4      ,8,7976,8,2020-03-17 10:45:48+00,2020-03-16 22:52:09+00,1
4378,ug4      ,8,7976,9,2020-03-17 00:18:01+00,2020-03-16 22:10:17+00,1
4420,ug4      ,8,7976,1,2020-03-25 11:51:18+00,2020-03-16 22:03:29+00,1
4416,ug4      ,8,7976,3,2020-03-25 11:51:48+00,2020-03-16 21:58:21+00,1
4509,ug4      ,8,7976,5,                      ,2020-03-16 22:01:11+00,1
4468,ug4      ,8,7980,0,2020-02-29 16:39:37+00,2020-02-24 12:53:10+00,2
4444,ug4      ,8,7980,3,2020-03-11 18:16:50+00,2020-02-24 13:05:14+00,2
4474,ug4      ,8,7980,1,2020-03-16 00:21:59+00,2020-02-24 13:15:56+00,1
4571,ug4      ,8,7980,6,                      ,2020-02-29 13:02:07+00,2
4403,ug4      ,8,7980,5,2020-03-25 22:34:59+00,2020-02-26 13:17:47+00,2
4540,ug4      ,8,7980,18,2020-03-09 10:28:06+00,2020-02-26 13:13:24+00 |,
4447,ug4      ,8,7980,11,2020-03-11 18:17:20+00,2020-02-26 13:24:43+00,2
4445,ug4      ,8,7980,9,2020-03-11 18:16:59+00,2020-02-24 13:01:30+00,2
4466,ug4      ,8,7980,15,2020-03-15 05:32:17+00,2020-03-11 18:53:18+00,2
4458,ug4      ,8,7980,8,                      ,2020-02-24 13:11:02+00,1
4467,ug4      ,8,7980,4,2020-03-15 05:29:48+00,2020-03-08 16:42:10+00,2
4402,ug4      ,8,7980,19,2020-03-25 22:35:05+00,2020-03-08 16:44:17+00,2
4443,ug4      ,8,7980,10,2020-03-11 18:15:42+00,2020-02-29 13:12:14+00,2
4434,ug4      ,8,7980,12,2020-03-09 15:51:43+00,2020-03-08 16:43:40+00,1
4582,ug4      ,8,7980,13,                      ,2020-03-07 17:34:58+00,1
4499,ug4      ,8,7980,16,2020-03-09 18:02:02+00,2020-03-08 16:41:37+00,1
4498,ug4      ,8,7980,7,2020-03-13 15:52:07+00,2020-03-11 18:52:31+00,0
4527,ug4      ,8,7980,2,2020-03-14 22:01:45+00,2020-02-26 13:14:43+00,1
4501,ug4      ,8,7980,17,2020-03-04 15:11:28+00,2020-02-24 13:16:37+00,1
4377,ug4      ,8,7980,14,2020-03-17 10:45:46+00,2020-02-26 13:21:04+00,1
4436,ug4      ,8,7983,2,2020-03-19 12:54:31+00,2020-03-11 09:35:00+00,1
4433,ug4      ,8,7983,5,2020-03-19 12:48:50+00,2020-03-11 09:35:09+00,2
4497,ug4      ,8,7983,6,2020-03-19 13:16:25+00,2020-03-11 09:25:26+00,2
4576,ug4      ,8,7983,1,2020-03-05 22:08:14+00,2020-03-05 15:24:49+00,2
4573,ug4      ,8,7983,0,2020-03-05 22:08:41+00,2020-03-05 15:24:44+00,2
4447,ug4      ,8,7983,3,2020-03-11 17:43:02+00,2020-03-10 09:35:29+00,2
4446,ug4      ,8,7983,4,2020-03-11 17:42:50+00,2020-03-10 09:35:31+00,2
4456,ug4      ,8,7987,1,                      ,2020-03-24 08:07:11+00,1
4392,ug4      ,8,7987,3,                      ,2020-03-07 14:24:03+00 |,
4496,ug4      ,8,7987,2,                      ,2020-03-24 06:47:57+00,1
4391,ug4      ,8,7987,7,                      ,2020-03-07 14:21:31+00 |,
4571,ug4      ,8,7987,5,                      ,2020-03-04 11:39:30+00,0
4488,ug4      ,8,7987,0,                      ,2020-03-04 11:31:30+00,1
4485,ug4      ,8,7987,4,                      ,2020-03-27 02:20:36+00 |,
4457,ug4      ,8,7987,6,                      ,2020-03-27 02:19:09+00 |,
4586,ug4      ,8,7989,0,                      ,                      ,1
4403,ug4      ,8,7989,1,                      ,2020-03-27 10:28:23+00,0
4479,ug4      ,8,7989,2,                      ,2020-03-27 10:32:46+00,2
4378,ug4      ,8,7989,3,2020-03-27 10:57:07+00,2020-03-27 10:48:19+00,1
4379,ug4      ,8,7989,4,                      ,2020-03-27 10:53:47+00,1
4363,ug4      ,8,7990,6,                      ,2020-03-24 18:34:16+00 |,
4377,ug4      ,8,7990,2,2020-03-26 10:36:15+00,2020-03-24 18:44:30+00,1
4455,ug4      ,8,7990,4,                      ,2020-03-24 18:58:26+00,0
4403,ug4      ,8,7990,1,2020-03-25 22:16:32+00,2020-03-24 20:00:32+00,1
4573,ug4      ,8,7990,3,                      ,2020-03-24 20:44:13+00,1
4549,ug4      ,8,7990,0,2020-03-27 17:45:46+00,2020-03-24 22:00:08+00,2
4417,ug4      ,8,7990,5,                      ,2020-03-24 21:56:44+00,0
4485,ug4      ,8,7994,2,                      ,2020-03-10 18:20:36+00,1
4403,ug4      ,8,7994,6,                      ,2020-03-23 18:02:33+00,0
4458,ug4      ,8,7994,3,                      ,2020-03-10 18:20:49+00,1
4526,ug4      ,8,7994,0,2020-03-23 17:53:03+00,2020-03-10 18:19:15+00,2
4527,ug4      ,8,7994,1,2020-03-19 08:53:11+00,2020-03-10 18:18:59+00,1
4571,ug4      ,8,7994,4,                      ,2020-03-10 18:18:47+00,2
4474,ug4      ,8,7994,5,                      ,2020-03-10 18:20:44+00,1
4387,ug4      ,8,7997,0,2020-03-13 17:07:57+00,2020-02-25 01:39:01+00,1
4368,ug4      ,8,7997,1,2020-02-27 12:27:27+00,2020-02-25 01:23:40+00,2
4487,ug4      ,8,7997,9,                      ,2020-02-25 02:31:52+00,0
4462,ug4      ,8,7997,7,2020-03-06 00:02:03+00,2020-02-25 02:26:40+00,2
4463,ug4      ,8,7997,3,2020-03-06 00:01:33+00,2020-02-25 02:29:45+00,2
4366,ug4      ,8,7997,2,2020-02-27 12:27:19+00,2020-02-25 01:24:28+00,2
4369,ug4      ,8,7997,6,2020-02-27 12:27:34+00,2020-02-27 05:20:58+00,2
4523,ug4      ,8,7997,4,                      ,2020-02-25 01:40:35+00,2
4420,ug4      ,8,7997,10,                      ,2020-02-25 01:41:14+00,0
4580,ug4      ,8,7997,5,                      ,2020-03-08 21:23:57+00,1
4361,ug4      ,8,7997,8,                      ,2020-03-08 21:29:07+00 |,
4513,ug4      ,8,8001,6,2020-03-11 12:26:59+00,2020-02-24 15:32:55+00,0
4370,ug4      ,8,8001,1,2020-03-04 15:51:52+00,2020-02-26 10:07:43+00,2
4471,ug4      ,8,8001,4,2020-03-10 10:58:27+00,2020-02-24 17:19:20+00,1
4445,ug4      ,8,8001,3,2020-03-20 15:05:08+00,2020-03-20 00:39:28+00,2
4386,ug4      ,8,8001,0,                      ,2020-02-29 23:41:05+00,1
4364,ug4      ,8,8001,5,                      ,2020-03-06 21:37:11+00,0
4497,ug4      ,8,8001,2,2020-03-26 15:40:42+00,2020-03-26 14:38:28+00,1
4431,ug4      ,8,8005,4,2020-03-27 14:20:24+00,2020-03-27 14:15:22+00,1
4534,ug4      ,8,8005,6,                      ,2020-03-27 13:57:50+00,0
4457,ug4      ,8,8005,2,                      ,2020-03-26 19:43:10+00,1
4456,ug4      ,8,8005,0,                      ,2020-03-26 21:14:11+00,1
4408,ug4      ,8,8005,5,2020-03-27 14:04:42+00,2020-03-27 13:21:47+00,1
4388,ug4      ,8,8005,8,2020-03-27 09:52:00+00,2020-03-26 20:33:40+00,0
4461,ug4      ,8,8005,1,2020-03-27 15:37:59+00,2020-03-27 13:29:26+00,1
4396,ug4      ,8,8005,3,2020-03-30 14:47:23+00,2020-03-27 13:41:17+00,0
4567,ug4      ,8,8005,7,2020-03-30 12:43:40+00,2020-03-26 21:02:55+00,0
4569,ug4      ,8,8005,9,2020-03-27 17:33:07+00,2020-03-26 19:47:12+00,0
4584,ug4      ,8,8008,12,                      ,2020-03-11 12:25:21+00,0
4544,ug4      ,8,8008,9,                      ,2020-03-11 12:41:20+00,0
4573,ug4      ,8,8008,0,2020-03-11 14:21:59+00,2020-03-11 12:33:46+00,1
4458,ug4      ,8,8008,2,                      ,2020-03-15 19:55:23+00,1
4434,ug4      ,8,8008,3,2020-03-10 13:33:01+00,2020-03-10 11:27:13+00,1
4395,ug4      ,8,8008,4,2020-03-17 15:12:42+00,2020-03-10 11:01:39+00,1
4386,ug4      ,8,8008,10,                      ,2020-03-09 15:35:02+00,0
4487,ug4      ,8,8008,11,                      ,2020-03-10 11:10:09+00,0
4497,ug4      ,8,8008,1,2020-03-19 13:17:36+00,2020-03-10 11:19:41+00,1
4498,ug4      ,8,8008,6,2020-03-13 15:51:38+00,2020-03-10 11:15:23+00,0
4553,ug4      ,8,8008,5,2020-03-15 18:49:38+00,2020-03-15 18:28:47+00,1
4370,ug4      ,8,8008,7,2020-03-11 13:13:37+00,2020-03-09 15:35:04+00,0
4546,ug4      ,8,8008,8,                      ,2020-03-10 11:46:59+00,0
4543,ug4      ,8,8011,2,2020-03-20 11:57:37+00,2020-03-11 11:06:09+00,2
4478,ug4      ,8,8011,3,2020-03-11 11:49:02+00,2020-03-11 11:08:28+00,2
4368,ug4      ,8,8011,0,2020-03-12 14:21:31+00,2020-03-11 11:07:39+00,1
4366,ug4      ,8,8011,1,2020-03-12 14:22:39+00,2020-03-11 11:07:35+00,1
4458,ug4      ,8,8014,4,                      ,2020-03-11 14:10:54+00,1
4536,ug4      ,8,8014,7,                      ,2020-03-11 14:14:29+00,1
4571,ug4      ,8,8014,1,                      ,2020-03-04 14:05:12+00,1
4513,ug4      ,8,8014,0,2020-03-11 12:27:38+00,2020-03-04 14:12:19+00,1
4526,ug4      ,8,8014,5,2020-03-23 17:53:14+00,2020-03-04 14:08:47+00,1
